PPID,Final50,Day,Time,Valence,Arousal,Word1,Intensity1,Word2,Intensity2,Word3,Intensity3,Word4,Intensity4,Phrase,InferredValence
54,1,1,15:52,-9,-21,bored,2,,,,,,,bored   ,0.29013928
54,1,1,16:00,-11,-23,boredom,2,,,,,,,boredom   ,0.29013928
54,1,1,16:16,-22,-10,happy,2,,,,,,,happy   ,0.820155087
54,1,1,17:13,33,4,happy,4,,,,,,,happy   ,0.820155087
54,1,1,18:49,-29,-24,tiredness,4,fatigue,3,,,,,tiredness fatigue  ,0.295181503
54,1,1,19:10,-10,-25,relaxed,3,,,,,,,relaxed   ,0.831419917
54,1,1,19:34,13,-40,relaxed,3,calm,2,,,,,relaxed calm  ,0.805454283
54,1,1,19:51,-11,-29,relax,3,,,,,,,relax   ,0.831419917
54,1,2,11:42,13,-50,excitement,3,joy,3,,,,,excitement joy  ,0.911750665
54,1,2,12:14,-10,9,anxious,4,nervous,4,stressed,3,,,anxious nervous stressed ,0.33369512
54,1,2,12:44,17,17,fulfillment,2,enjoyment,3,,,,,fulfillment enjoyment  ,0.886391961
54,1,2,14:32,6,-18,happy,2,calm,3,,,,,happy calm  ,0.839081264
54,1,2,14:47,-18,-24,stressed,3,tense,3,,,,,stressed tense  ,0.319679427
54,1,2,15:17,11,3,confidence,3,,,,,,,confidence   ,0.810351298
54,1,2,15:43,-11,-16,concentration,4,focus,4,productive,4,,,concentration focus productive ,0.695743633
54,1,2,16:10,12,7,focus,4,productive,4,,,,,focus productive  ,0.641476696
54,1,2,16:45,4,11,focus,4,concentration,4,productive,4,,,focus concentration productive ,0.698006457
54,1,2,18:34,1,-36,fatigue,2,tired,4,sleepy,3,,,fatigue tired sleepy ,0.351695182
54,1,2,18:50,-28,-23,focused,3,stressed,2,,,,,focused stressed  ,0.394509621
54,1,2,19:18,-33,-34,sleepiness,4,,,,,,,sleepiness   ,0.442624819
54,1,3,12:22,15,17,productivity,4,energetic,4,positive,4,,,productivity energetic positive ,0.850481976
54,1,3,15:13,13,10,productive,3,curious,3,,,,,productive curious  ,0.606879099
54,1,3,15:39,18,18,excitement,3,happy,3,,,,,excitement happy  ,0.846759191
54,1,3,16:34,15,23,depression,3,anger,2,sadness,3,grateful,4,depression anger sadness grateful,0.108676453
54,1,3,16:49,18,8,happy,3,calm,3,,,,,happy calm  ,0.839081264
54,1,3,17:42,5,13,hunger,3,weak,2,tired,3,,,hunger weak tired ,0.353000079
54,1,3,18:58,-20,18,pain,3,,,,,,,pain   ,0.146861434
54,1,4,13:37,2,-17,"tiree
tired",3,lazy,2,,,,,"tiree
tired lazy  ",0.435828535
54,1,4,14:03,-21,-20,hunger,2,exhaustion,2,,,,,hunger exhaustion  ,0.314581123
54,1,4,14:49,2,7,alert,3,excited,3,motivated,4,,,alert excited motivated ,0.856599696
54,1,4,15:18,-16,-12,boredom,2,,,,,,,boredom   ,0.29013928
54,1,4,16:14,8,5,hunger,3,,,,,,,hunger   ,0.288268693
54,1,4,17:24,7,12,frustration,3,hungry,3,,,,,frustration hungry  ,0.337999604
54,1,4,17:38,1,2,exhaustion,3,productive,3,,,,,exhaustion productive  ,0.419200288
54,1,4,17:46,3,6,fatigue,2,,,,,,,fatigue   ,0.216603788
54,1,4,18:15,4,11,exhaustion,3,,,,,,,exhaustion   ,0.264861025
54,1,4,18:35,15,13,social,3,,,,,,,social   ,0.688797345
54,1,4,20:29,-31,-28,tired,5,sleepy,4,,,,,tired sleepy  ,0.423944818
54,1,5,12:57,-9,12,pain,3,focus,3,,,,,pain focus  ,0.3255026
54,1,5,15:48,7,10,happy,3,,,,,,,happy   ,0.820155087
54,1,5,16:44,-13,-2,confused,3,nervous,3,anxious,3,jealous,2,confused nervous anxious jealous,0.252474626
54,1,5,17:49,-13,8,satisfaction,3,,,,,,,satisfaction   ,0.874978663
54,1,5,18:00,8,2,worn out,3,,,,,,,worn out   ,0.342935184
54,1,5,18:08,6,9,tired,3,,,,,,,tired   ,0.354044171
54,1,6,11:51,6,7,nostalgia,3,,,,,,,nostalgia   ,0.61961599
54,1,6,12:56,10,6,anxiety,2,hungry,2,,,,,anxiety hungry  ,0.314756385
54,1,6,13:28,-2,9,calm,3,"hapoy

happy",3,,,,,"calm hapoy

happy  ",0.792875197
54,1,6,13:35,4,6,calm,3,,,,,,,calm   ,0.806252189
54,1,6,14:25,-1,3,excitement,2,,,,,,,excitement   ,0.917852793
54,1,6,15:28,6,-18,bored,3,,,,,,,bored   ,0.29013928
54,1,6,17:07,30,31,excitement,3,hapoy,4,,,,,excitement hapoy  ,0.846759191
54,1,6,18:32,30,7,full,3,satisfied,3,,,,,full satisfied  ,0.840772205
54,1,6,18:42,4,14,hapoy,3,,,,,,,hapoy   ,0.820155087
54,1,6,19:02,9,6,focus,4,,,,,,,focus   ,0.701466017
54,1,7,11:32,3,0,calm,3,,,,,,,calm   ,0.806252189
54,1,7,11:53,12,20,anxious,3,nervous,3,,,,,anxious nervous  ,0.364183114
54,1,7,12:28,6,5,hungry,4,,,,,,,hungry   ,0.288268693
54,1,7,12:35,11,12,satisfaction,3,happy,2,,,,,satisfaction happy  ,0.882467458
54,1,7,13:04,27,13,happy,3,satisfied,3,,,,,happy satisfied  ,0.915343464
54,1,7,13:43,8,6,excitement,2,anxious,3,,,,,excitement anxious  ,0.479305636
54,1,7,14:04,-3,0,nervous,3,positivd,3,,,,,nervous positivd  ,0.678528613
54,1,7,14:23,10,6,happy,3,social,3,,,,,happy social  ,0.878429595
54,1,7,15:53,-14,-17,stress,3,confusion,2,,,,,stress confusion  ,0.230313716
54,1,7,16:48,7,6,focus,3,productive,4,,,,,focus productive  ,0.641476696
54,1,7,17:33,19,18,hungry,4,,,,,,,hungry   ,0.288268693
54,1,8,11:55,21,18,healthy,4,energetic,3,,,,,healthy energetic  ,0.883066829
54,1,8,12:33,21,14,confident,3,,,,,,,confident   ,0.810351298
54,1,8,13:19,27,24,calm,2,relaxed,3,,,,,calm relaxed  ,0.799596259
54,1,8,13:59,-50,24,tired,3,,,,,,,tired   ,0.354044171
54,1,8,14:37,4,7,focus,3,,,,,,,focus   ,0.701466017
54,1,8,15:40,-11,7,sleepy,3,,,,,,,sleepy   ,0.442624819
54,1,8,16:22,-14,-14,hunger,4,,,,,,,hunger   ,0.288268693
54,1,8,17:24,9,-1,excitement,3,,,,,,,excitement   ,0.917852793
54,1,8,17:35,14,3,good,3,,,,,,,good   ,0.892363913
54,1,8,18:15,4,7,relaxed,3,,,,,,,relaxed   ,0.831419917
54,1,9,12:22,17,9,hunger,3,,,,,,,hunger   ,0.288268693
54,1,9,12:38,8,3,calm,3,,,,,,,calm   ,0.806252189
54,1,9,14:34,-13,-17,lazy,2,,,,,,,lazy   ,0.402257986
54,1,9,15:09,5,6,excitement,3,hunger,3,,,,,excitement hunger  ,0.396801758
54,1,9,16:32,17,11,happiness,3,,,,,,,happiness   ,0.820155087
54,1,9,16:59,23,17,fulfilled,4,,,,,,,fulfilled   ,0.744093154
54,1,9,18:26,23,16,productive,3,,,,,,,productive   ,0.717173462
54,1,9,18:40,8,18,hapoy,3,,,,,,,hapoy   ,0.820155087
54,1,9,19:09,-2,8,calm,3,,,,,,,calm   ,0.806252189
54,1,10,12:06,10,8,satisfied,3,,,,,,,satisfied   ,0.874978663
54,1,10,12:48,18,10,tired,4,,,,,,,tired   ,0.354044171
54,1,10,13:02,8,21,Happy,3,,,,,,,Happy   ,0.820155087
54,1,10,14:13,12,10,focus,3,,,,,,,focus   ,0.701466017
54,1,10,16:31,21,12,bored,3,,,,,,,bored   ,0.29013928
54,1,10,16:54,10,18,excitement,3,,,,,,,excitement   ,0.917852793
54,1,10,17:21,0,11,happy,3,,,,,,,happy   ,0.820155087
54,1,10,17:29,22,9,excited,3,,,,,,,excited   ,0.917852793
54,1,10,17:50,15,27,nervous,2,,,,,,,nervous   ,0.395997219
54,1,11,12:49,11,10,healthy,3,,,,,,,healthy   ,0.896762105
54,1,11,12:59,18,13,calm,3,,,,,,,calm   ,0.806252189
54,1,11,13:42,0,12,productive,3,,,,,,,productive   ,0.717173462
54,1,11,14:25,17,10,focus,3,,,,,,,focus   ,0.701466017
54,1,11,15:25,1,13,focus,3,,,,,,,focus   ,0.701466017
54,1,11,16:14,24,11,frustration,3,,,,,,,frustration   ,0.256387276
54,1,11,17:41,10,14,"scares
scared",3,,,,,,,"scares
scared   ",0.290708931
54,1,11,18:10,13,21,nervous,3,,,,,,,nervous   ,0.395997219
54,1,11,18:22,12,9,regret,3,,,,,,,regret   ,0.306876464
54,1,12,13:00,-17,-13,stress,3,,,,,,,stress   ,0.211478885
54,1,12,15:46,7,15,happy,3,tired,3,,,,,happy tired  ,0.471859208
54,1,12,16:24,16,6,relieved,3,,,,,,,relieved   ,0.875601453
54,1,12,17:38,12,10,relax,3,,,,,,,relax   ,0.831419917
54,1,12,18:08,12,4,boredom,3,,,,,,,boredom   ,0.29013928
54,1,12,18:26,3,12,happy,3,,,,,,,happy   ,0.820155087
54,1,13,11:40,18,20,focus,3,,,,,,,focus   ,0.701466017
54,1,13,13:03,6,18,scared,3,,,,,,,scared   ,0.290708931
54,1,13,16:53,17,17,grateful,3,,,,,,,grateful   ,0.944914762
54,1,13,18:04,19,9,good,3,,,,,,,good   ,0.892363913
54,1,13,19:11,7,17,exhaustion,2,,,,,,,exhaustion   ,0.264861025
54,1,13,19:34,19,4,excitement,3,,,,,,,excitement   ,0.917852793
54,1,13,19:41,13,11,happiness,4,,,,,,,happiness   ,0.820155087
54,1,14,12:40,-10,-3,worry,3,anxious,4,,,,,worry anxious  ,0.289630002
54,1,14,13:04,21,3,nervous,3,,,,,,,nervous   ,0.395997219
54,1,14,15:45,8,12,tired,3,,,,,,,tired   ,0.354044171
54,1,14,16:07,-3,-2,calm,2,refresher,4,,,,,calm refresher  ,0.785665038
54,1,14,16:50,3,7,happiness,3,,,,,,,happiness   ,0.820155087
55,1,1,12:37,23,0,serious,4,,,,,,,serious   ,0.645578266
55,1,1,13:56,30,18,happy,4,,,,,,,happy   ,0.820155087
55,1,1,14:04,27,7,tensed,3,,,,,,,tensed   ,0.382386976
55,1,1,15:13,0,-22,stressed,3,,,,,,,stressed   ,0.211478885
55,1,1,15:59,22,-2,stressed,3,,,,,,,stressed   ,0.211478885
55,1,1,17:43,47,43,happy,5,,,,,,,happy   ,0.820155087
55,1,1,17:57,6,16,tensed,3,,,,,,,tensed   ,0.382386976
55,1,3,13:18,14,-14,sleepy,4,,,,,,,sleepy   ,0.442624819
55,1,3,13:49,3,-9,sleep y,4,,,,,,,sleep y   ,0.442624819
55,1,3,13:57,17,19,happy,4,,,,,,,happy   ,0.820155087
55,1,3,14:46,-10,10,bored,4,,,,,,,bored   ,0.29013928
55,1,3,14:53,-1,0,bored,4,,,,,,,bored   ,0.29013928
55,1,3,15:00,3,0,bored,4,,,,,,,bored   ,0.29013928
55,1,3,15:08,-1,18,bored,4,,,,,,,bored   ,0.29013928
55,1,3,15:35,2,-24,frustrated,4,,,,,,,frustrated   ,0.256387276
55,1,3,16:11,3,2,irritated,4,,,,,,,irritated   ,0.179032934
55,1,3,16:36,9,9,confused,4,,,,,,,confused   ,0.339610907
55,1,3,17:20,-29,-20,sad,3,,,,,,,sad   ,0.586237477
55,1,3,17:37,10,15,frustrated,2,,,,,,,frustrated   ,0.256387276
55,1,3,17:59,0,5,sad,2,,,,,,,sad   ,0.586237477
55,1,4,10:38,14,15,haooy,4,,,,,,,haooy   ,0.820155087
55,1,4,11:10,3,12,curious,4,,,,,,,curious   ,0.56748866
55,1,4,11:55,6,4,neutral,4,,,,,,,neutral   ,0.525447807
55,1,4,12:22,5,6,satisfied,3,,,,,,,satisfied   ,0.874978663
55,1,4,12:32,3,15,happy,4,,,,,,,happy   ,0.820155087
55,1,4,13:04,7,13,curious,4,,,,,,,curious   ,0.56748866
55,1,4,17:50,5,2,peace,4,,,,,,,peace   ,0.775831796
55,1,4,18:04,8,10,curious,4,,,,,,,curious   ,0.56748866
55,1,5,11:17,18,10,curious,4,,,,,,,curious   ,0.56748866
55,1,5,11:27,-1,5,passionate,4,,,,,,,passionate   ,0.85060367
55,1,5,13:14,2,-17,stressed,4,,,,,,,stressed   ,0.211478885
55,1,5,16:12,20,2,relieved,4,,,,,,,relieved   ,0.875601453
55,1,5,16:20,2,11,curious,3,,,,,,,curious   ,0.56748866
55,1,5,16:37,8,-22,relaxed,4,,,,,,,relaxed   ,0.831419917
55,1,5,16:55,16,-7,"relieved
relaxed",4,,,,,,,"relieved
relaxed   ",0.875601453
55,1,5,17:25,0,0,serious,4,,,,,,,serious   ,0.645578266
55,1,5,17:37,-14,-27,stressed,3,,,,,,,stressed   ,0.211478885
55,1,5,18:07,5,-8,serious,3,,,,,,,serious   ,0.645578266
55,1,5,18:16,18,20,relieved,4,,,,,,,relieved   ,0.875601453
55,1,5,18:55,4,20,nervous,3,,,,,,,nervous   ,0.395997219
55,1,5,19:37,12,12,curious,3,,,,,,,curious   ,0.56748866
55,1,6,11:45,20,21,relieved,4,,,,,,,relieved   ,0.875601453
55,1,6,13:16,3,0,nervous,2,,,,,,,nervous   ,0.395997219
55,1,6,13:29,-8,-6,afraid,2,,,,,,,afraid   ,0.276306623
55,1,6,14:08,24,32,happy,4,,,,,,,happy   ,0.820155087
55,1,6,15:16,14,27,happy,4,,,,,,,happy   ,0.820155087
55,1,7,10:29,11,14,nervous,4,,,,,,,nervous   ,0.395997219
55,1,7,11:38,10,18,curious,4,,,,,,,curious   ,0.56748866
55,1,7,12:56,7,12,serious,3,,,,,,,serious   ,0.645578266
55,1,7,17:54,20,13,stressed,3,,,,,,,stressed   ,0.211478885
55,1,7,19:17,11,20,curious,5,,,,,,,curious   ,0.56748866
55,1,7,20:13,10,12,stressed,4,,,,,,,stressed   ,0.211478885
55,1,7,20:45,11,24,curious,3,,,,,,,curious   ,0.56748866
55,1,8,10:09,8,5,sleepy,3,,,,,,,sleepy   ,0.442624819
55,1,8,10:19,2,6,sleepy,3,,,,,,,sleepy   ,0.442624819
55,1,8,10:57,10,9,nervous,3,,,,,,,nervous   ,0.395997219
55,1,8,11:35,-14,-19,nervous,4,,,,,,,nervous   ,0.395997219
55,1,8,13:49,6,-19,sleepy,3,,,,,,,sleepy   ,0.442624819
55,1,8,14:18,7,9,tired,3,,,,,,,tired   ,0.354044171
55,1,8,14:42,8,-6,tensed,3,,,,,,,tensed   ,0.382386976
55,1,8,15:37,16,-1,nervous,3,,,,,,,nervous   ,0.395997219
55,1,8,16:10,6,5,excited,3,,,,,,,excited   ,0.917852793
55,1,9,12:41,16,18,happy,3,,,,,,,happy   ,0.820155087
55,1,9,13:20,15,9,curious,3,,,,,,,curious   ,0.56748866
55,1,9,16:01,13,15,happy,3,,,,,,,happy   ,0.820155087
55,1,9,17:19,14,31,happy,3,,,,,,,happy   ,0.820155087
55,1,9,17:46,-19,9,tensed,3,,,,,,,tensed   ,0.382386976
55,1,10,13:10,4,19,happy,3,,,,,,,happy   ,0.820155087
55,1,10,13:31,6,11,nervous,3,,,,,,,nervous   ,0.395997219
55,1,10,13:42,15,15,nervous,4,,,,,,,nervous   ,0.395997219
55,1,10,14:58,17,15,happy,3,,,,,,,happy   ,0.820155087
55,1,10,15:12,13,13,relaxing,3,,,,,,,relaxing   ,0.831419917
55,1,10,15:35,14,18,happy,3,,,,,,,happy   ,0.820155087
55,1,10,18:13,4,-2,tired,4,,,,,,,tired   ,0.354044171
55,1,10,18:34,-11,-8,sleey,4,,,,,,,sleey   ,0.442624819
55,1,11,9:47,-16,16,Sleepy,4,,,,,,,Sleepy   ,0.442624819
55,1,11,12:27,3,20,stressed,3,,,,,,,stressed   ,0.211478885
55,1,11,13:25,-8,-24,tired,3,,,,,,,tired   ,0.354044171
55,1,11,14:19,-2,0,neutral,3,,,,,,,neutral   ,0.525447807
55,1,11,14:59,7,0,stressed,2,,,,,,,stressed   ,0.211478885
55,1,11,17:10,16,-27,tired,3,,,,,,,tired   ,0.354044171
55,1,12,10:52,15,8,relaxed,3,,,,,,,relaxed   ,0.831419917
55,1,12,11:03,20,19,relaxing,4,,,,,,,relaxing   ,0.831419917
55,1,12,13:58,-23,-14,sleepy,4,,,,,,,sleepy   ,0.442624819
55,1,12,14:12,4,1,hungry,4,,,,,,,hungry   ,0.288268693
55,1,12,15:01,8,4,stressed,3,,,,,,,stressed   ,0.211478885
55,1,12,15:39,4,-12,tensed,4,,,,,,,tensed   ,0.382386976
55,1,12,16:20,-20,-24,tensed,3,,,,,,,tensed   ,0.382386976
55,1,12,16:45,7,8,neutral,3,,,,,,,neutral   ,0.525447807
55,1,12,17:52,3,4,relaxing,3,,,,,,,relaxing   ,0.831419917
55,1,12,17:58,7,-8,serious,3,,,,,,,serious   ,0.645578266
55,1,13,13:16,-22,-30,stressed,4,,,,,,,stressed   ,0.211478885
55,1,13,13:23,2,2,stressed,4,,,,,,,stressed   ,0.211478885
55,1,13,14:51,-15,-10,stressed,3,,,,,,,stressed   ,0.211478885
55,1,13,16:00,-5,-12,stressed,4,,,,,,,stressed   ,0.211478885
55,1,13,17:09,6,11,stressed,3,,,,,,,stressed   ,0.211478885
55,1,13,17:31,-24,-35,stressed,3,,,,,,,stressed   ,0.211478885
55,1,13,18:45,-10,-24,tired,4,,,,,,,tired   ,0.354044171
55,1,13,20:53,7,10,stressed,3,,,,,,,stressed   ,0.211478885
55,1,14,10:49,-6,8,neutral,4,,,,,,,neutral   ,0.525447807
55,1,14,11:29,-14,5,sad,3,,,,,,,sad   ,0.586237477
55,1,14,12:53,-23,8,stressed,2,,,,,,,stressed   ,0.211478885
55,1,14,13:14,-19,9,stressed,3,,,,,,,stressed   ,0.211478885
55,1,14,14:40,9,15,curious,3,,,,,,,curious   ,0.56748866
55,1,14,15:30,-8,5,curious,4,,,,,,,curious   ,0.56748866
55,1,14,15:52,-17,16,stressed,3,,,,,,,stressed   ,0.211478885
55,1,14,17:08,-21,4,stressed,3,,,,,,,stressed   ,0.211478885
55,1,14,17:27,-12,8,happy,4,,,,,,,happy   ,0.820155087
55,1,14,17:49,12,5,curious,3,,,,,,,curious   ,0.56748866
55,1,14,17:56,10,11,stressed,3,,,,,,,stressed   ,0.211478885
55,1,15,12:58,4,6,stressed,3,,,,,,,stressed   ,0.211478885
55,1,15,15:03,-6,2,stressed,4,,,,,,,stressed   ,0.211478885
55,1,15,16:22,10,6,stressed,3,,,,,,,stressed   ,0.211478885
55,1,15,17:06,15,-50,sleepy,3,,,,,,,sleepy   ,0.442624819
55,1,15,17:17,27,18,happy,4,,,,,,,happy   ,0.820155087
55,1,15,17:47,13,7,happy,4,,,,,,,happy   ,0.820155087
56,1,1,11:13,7,29,Thoughtful,4,excited,3,,,,,Thoughtful excited  ,0.828684476
56,1,1,12:03,41,11,Happy,5,,,,,,,Happy   ,0.820155087
56,1,1,12:15,41,-10,satisfied,5,,,,,,,satisfied   ,0.874978663
56,1,1,12:24,10,21,sincere,4,,,,,,,sincere   ,0.878741848
56,1,1,13:08,26,21,loving,4,,,,,,,loving   ,0.7936904
56,1,1,14:20,4,12,relaxed,5,,,,,,,relaxed   ,0.831419917
56,1,1,15:11,1,16,serious,2,,,,,,,serious   ,0.645578266
56,1,1,16:34,20,22,happy,5,,,,,,,happy   ,0.820155087
56,1,1,18:09,-2,0,bored,3,,,,,,,bored   ,0.29013928
56,1,1,19:37,33,18,friendly,3,,,,,,,friendly   ,0.853534613
56,1,2,10:35,21,14,relieved,3,,,,,,,relieved   ,0.875601453
56,1,2,10:46,15,34,relaxed,4,,,,,,,relaxed   ,0.831419917
56,1,2,11:48,17,-13,lovable,4,,,,,,,lovable   ,0.75871703
56,1,2,16:19,35,33,guilty,2,,,,,,,guilty   ,0.429676397
56,1,3,10:35,21,20,Relieved,4,,,,,,,Relieved   ,0.875601453
56,1,3,11:04,31,42,sincere,2,,,,,,,sincere   ,0.878741848
56,1,3,11:57,14,18,hungry,2,,,,,,,hungry   ,0.288268693
56,1,3,13:37,7,28,proud,3,,,,,,,proud   ,0.896137462
56,1,3,13:50,24,-13,bored,3,,,,,,,bored   ,0.29013928
56,1,3,14:54,17,-39,relax,4,,,,,,,relax   ,0.831419917
56,1,4,9:51,12,-8,neutral,3,,,,,,,neutral   ,0.525447807
56,1,4,10:03,0,-19,sleepy,4,,,,,,,sleepy   ,0.442624819
56,1,4,10:45,11,-19,sleepy,2,,,,,,,sleepy   ,0.442624819
56,1,4,11:00,25,11,fresh,2,,,,,,,fresh   ,0.80482398
56,1,4,11:14,23,21,relaxed,3,,,,,,,relaxed   ,0.831419917
56,1,4,11:47,21,19,fresh,4,,,,,,,fresh   ,0.80482398
56,1,6,12:05,34,28,happy,3,,,,,,,happy   ,0.820155087
56,1,6,13:35,28,16,calm,4,,,,,,,calm   ,0.806252189
56,1,6,13:51,15,24,pleasant,4,,,,,,,pleasant   ,0.875745794
56,1,6,14:03,16,0,calm,3,,,,,,,calm   ,0.806252189
56,1,6,14:10,36,-4,sleepy,2,,,,,,,sleepy   ,0.442624819
56,1,6,14:23,22,5,sleepy,2,,,,,,,sleepy   ,0.442624819
56,1,6,14:29,13,-50,worn out,2,,,,,,,worn out   ,0.342935184
56,1,7,13:26,31,19,nervous,2,,,,,,,nervous   ,0.395997219
56,1,7,14:04,-50,24,calm,2,,,,,,,calm   ,0.806252189
56,1,7,14:16,10,11,happy,2,,,,,,,happy   ,0.820155087
56,1,7,14:26,14,8,calm,2,,,,,,,calm   ,0.806252189
56,1,7,14:49,7,25,nervous,3,,,,,,,nervous   ,0.395997219
56,1,7,14:57,12,14,nervous,3,,,,,,,nervous   ,0.395997219
56,1,7,15:08,28,23,nervous,3,,,,,,,nervous   ,0.395997219
56,1,7,15:19,26,-21,worn out,2,,,,,,,worn out   ,0.342935184
56,1,8,10:29,26,15,embarrassed,3,,,,,,,embarrassed   ,0.300919276
56,1,8,13:22,32,6,sincere,3,,,,,,,sincere   ,0.878741848
56,1,8,13:36,29,17,calm,3,,,,,,,calm   ,0.806252189
56,1,8,15:14,24,19,bored,3,,,,,,,bored   ,0.29013928
56,1,8,15:37,14,10,studious,4,,,,,,,studious   ,0.6844675
56,1,8,15:46,29,6,embarrassed,2,,,,,,,embarrassed   ,0.300919276
56,1,8,15:56,11,-36,worn out,3,,,,,,,worn out   ,0.342935184
56,1,8,16:03,26,-1,sleepy,2,,,,,,,sleepy   ,0.442624819
56,1,9,13:46,16,12,calm,3,,,,,,,calm   ,0.806252189
56,1,9,14:36,17,27,friendly,3,,,,,,,friendly   ,0.853534613
56,1,10,12:48,18,-16,tired,2,,,,,,,tired   ,0.354044171
56,1,10,13:08,-19,-6,worn out,3,,,,,,,worn out   ,0.342935184
56,1,10,13:25,0,14,calm,3,,,,,,,calm   ,0.806252189
56,1,10,13:59,14,10,calm,3,,,,,,,calm   ,0.806252189
56,1,10,14:10,18,-23,relaxing,2,,,,,,,relaxing   ,0.831419917
56,1,10,14:23,17,-9,sleepy,3,,,,,,,sleepy   ,0.442624819
56,1,10,14:30,8,24,calm,3,,,,,,,calm   ,0.806252189
56,1,10,14:37,-50,18,calm,4,,,,,,,calm   ,0.806252189
56,1,10,14:45,22,12,relaxed,3,,,,,,,relaxed   ,0.831419917
56,1,11,15:27,17,20,relaxing,3,,,,,,,relaxing   ,0.831419917
56,1,11,15:34,27,33,bored,3,,,,,,,bored   ,0.29013928
56,1,11,15:49,10,28,sincere,4,,,,,,,sincere   ,0.878741848
56,1,11,15:57,28,20,calm,3,,,,,,,calm   ,0.806252189
56,1,11,16:07,22,19,serene,3,,,,,,,serene   ,0.855070028
56,1,11,16:21,26,21,calm,3,,,,,,,calm   ,0.806252189
56,1,11,16:32,15,16,hungry,3,,,,,,,hungry   ,0.288268693
56,1,12,13:21,11,-8,tiref,3,,,,,,,tiref   ,0.354044171
56,1,12,13:34,25,14,hungry,2,,,,,,,hungry   ,0.288268693
56,1,12,13:42,20,21,emotional,3,,,,,,,emotional   ,0.572510383
56,1,12,13:53,15,21,relieved,3,,,,,,,relieved   ,0.875601453
56,1,12,13:59,7,-6,happy,2,,,,,,,happy   ,0.820155087
56,1,12,14:09,7,29,happy,3,,,,,,,happy   ,0.820155087
56,1,12,14:28,27,19,relieved,3,,,,,,,relieved   ,0.875601453
56,1,13,12:14,22,8,relieved,2,,,,,,,relieved   ,0.875601453
56,1,13,12:48,10,6,worn out,3,,,,,,,worn out   ,0.342935184
56,1,13,13:18,-11,11,relaxed,3,,,,,,,relaxed   ,0.831419917
56,1,13,13:51,14,17,relaxing,4,,,,,,,relaxing   ,0.831419917
56,1,13,13:58,13,18,sincere,3,,,,,,,sincere   ,0.878741848
56,1,13,14:20,7,13,studious,3,,,,,,,studious   ,0.6844675
56,1,13,14:34,18,14,happy,3,,,,,,,happy   ,0.820155087
56,1,13,14:49,16,22,good,3,,,,,,,good   ,0.892363913
56,1,14,12:47,20,11,calm,2,,,,,,,calm   ,0.806252189
56,1,14,13:11,11,6,nervous,3,,,,,,,nervous   ,0.395997219
56,1,14,13:51,18,16,sad,2,,,,,,,sad   ,0.586237477
56,1,14,14:12,20,11,good,2,,,,,,,good   ,0.892363913
56,1,14,15:16,12,21,sincere,4,,,,,,,sincere   ,0.878741848
56,1,14,15:38,17,22,serene,3,,,,,,,serene   ,0.855070028
56,1,14,16:11,21,10,excited,3,,,,,,,excited   ,0.917852793
56,1,14,16:34,21,16,happy,3,,,,,,,happy   ,0.820155087
56,1,14,16:41,21,16,motivated,3,,,,,,,motivated   ,0.848575046
56,1,15,13:34,18,11,happy,3,,,,,,,happy   ,0.820155087
56,1,15,13:52,5,26,motivated,2,,,,,,,motivated   ,0.848575046
56,1,15,14:19,18,9,relieved,3,,,,,,,relieved   ,0.875601453
56,1,15,14:28,25,17,calm,3,,,,,,,calm   ,0.806252189
56,1,15,14:39,19,23,studious,2,,,,,,,studious   ,0.6844675
56,1,15,14:49,6,8,sincere,3,,,,,,,sincere   ,0.878741848
57,1,1,10:39,-50,20,tired,2,,,,,,,tired   ,0.354044171
57,1,1,10:53,1,20,bored,2,,,,,,,bored   ,0.29013928
57,1,1,11:11,2,19,bored,2,,,,,,,bored   ,0.29013928
57,1,1,11:22,3,19,bored,2,,,,,,,bored   ,0.29013928
57,1,1,11:34,1,21,bored,2,hungry,2,,,,,bored hungry  ,0.265040726
57,1,1,14:11,-1,-3,bored,4,,,,,,,bored   ,0.29013928
57,1,1,14:29,2,1,bored,3,,,,,,,bored   ,0.29013928
57,1,1,14:35,3,9,bored,2,,,,,,,bored   ,0.29013928
57,1,1,15:07,3,24,bored,2,,,,,,,bored   ,0.29013928
57,1,1,16:08,3,25,bored,1,,,,,,,bored   ,0.29013928
57,1,3,10:34,2,13,bored,2,tired,3,,,,,bored tired  ,0.311485421
57,1,3,11:54,16,18,hungry,4,,,,,,,hungry   ,0.288268693
57,1,3,12:00,30,33,hungry,4,satisfied,4,,,,,hungry satisfied  ,0.624890708
57,1,4,11:07,2,29,focused,4,,,,,,,focused   ,0.701466017
57,1,4,11:13,1,28,focuded,4,,,,,,,focuded   ,0.701466017
57,1,4,11:34,4,3,tired,3,,,,,,,tired   ,0.354044171
57,1,4,12:02,-1,-1,tirrd,3,,,,,,,tirrd   ,0.354044171
57,1,4,12:12,2,15,focused,4,,,,,,,focused   ,0.701466017
57,1,4,14:04,0,22,focused,2,,,,,,,focused   ,0.701466017
57,1,4,14:16,2,24,focused,2,,,,,,,focused   ,0.701466017
57,1,4,14:30,3,19,bored,3,,,,,,,bored   ,0.29013928
57,1,4,14:38,3,35,bored,3,,,,,,,bored   ,0.29013928
57,1,4,16:16,10,32,focused,4,,,,,,,focused   ,0.701466017
